1,pare
1,avajānati..‘‘esā
1,namuci
1,kaṇhassābhippahārinīna
1,asūro
1,jināti
1,jetvā
1,labhate
1,sukhaṃ..‘‘esa
1,muñjaṃ
1,parihare
1,dhiratthu
1,[ida
1,jīvitaṃsaṅgāme
54,yaṃ
1,jīve
1,parājito..‘‘pagāḷhettha
3,dissanti
2,eke
1,samaṇabrāhmaṇātañca
4,maggaṃ
1,jānanti
1,gacchanti
1,subbatā..‘‘samantā
1,dhajiniṃ
1,yuttaṃ
1,savāhanaṃyuddhāya
1,paccuggacchāmi
1,mā
1,ṭhānā
1,acāvayi..‘‘yaṃ
1,nappasahati
1,senaṃ
4,loko
1,sadevakotaṃ
12,paññāya
1,bhecchāmi
1,[gacchāmi
1,vecchāmi
1,vajjhāmi
1,āmaṃ
1,pattaṃva
1,asmanā
1,[pakkaṃva
1,amunā
1,[vasiṃ
1,karitvā
1,saṅkappaṃ
1,satiñca
1,sūpatiṭṭhitaṃraṭṭhā
1,raṭṭhaṃ
1,vicarissaṃ
1,sāvake
1,vinayaṃ
1,puthū..‘‘te
2,appamattā
2,pahitattā
1,sāsanakārakāakāmassa
1,[akāmā
1,gamissanti
27,yattha
2,gantvā
1,socare’’..‘‘satta
1,vassāni
3,bhagavantaṃ
1,anubandhiṃ
1,padāpadaṃotāraṃ
1,nādhigacchissaṃ
1,sambuddhassa
1,satīmato..‘‘medavaṇṇaṃva
1,pāsāṇaṃ
1,vāyaso
1,anupariyagāapettha
1,muduṃ
1,[mudu
1,vindema
7,api
1,assādanā
1,siyā..‘‘aladdhā
1,assādaṃ
1,vāyasetto
1,apakkamikākova
1,selamāsajja
1,nibbijjāpema
1,gotamaṃ’’..tassa
1,sokaparetassa
1,vīṇā
1,kacchā
1,abhassathatato
1,dummano
1,yakkho
1,tatthevantaradhāyathāti.[vinnyananirodho
1,maggo].
2,sāvatthiyaṃ
2,viharati…pe…
1,‘‘pubbe
36,sambodhā
29,anabhisambuddhassa
29,bodhisattasseva
35,sato
1,‘kicchā
2,vatāyaṃ
2,āpanno
2,jāyati
2,jīyati
2,mīyati
2,cavati
2,upapajjati
5,ca.
11,atha
2,panimassa
9,dukkhassa
13,nissaraṇaṃ
2,nappajānāti
2,jarāmaraṇassa.
2,kudāssu
16,imassa
2,paññāyissati
1,jarāmaraṇassā’ti
10,‘kimhi
44,nu
9,jarāmaraṇaṃ
5,kiṃpaccayā
2,jarāmaraṇa’nti
10,yoniso
10,manasikārā
10,abhisamayo
4,‘jātiyā
2,jātipaccayā
2,jarāmaraṇa’’’nti.‘‘tassa
13,jāti
4,hoti…pe…
2,bhavo
13,hoti…
3,upādānaṃ
29,vedanā
2,phasso
4,saḷāyatanaṃ
6,nāmarūpaṃ
1,nāmarūpa’nti
2,‘viññāṇe
2,viññāṇapaccayā
1,nāmarūpa’nti.
10,viññāṇaṃ
2,viññāṇa’nti
2,‘nāmarūpe
3,nāmarūpapaccayā
1,viññāṇa’’’nti.‘‘tassa
1,paccudāvattati
19,idaṃ
1,nāmarūpamhā
4,gacchati.
3,ettāvatā
1,jāyetha
1,jīyetha
1,mīyetha
1,cavetha
1,upapajjetha
2,yadidaṃ
1,saḷāyatanapaccayā
1,phasso…pe…
4,evametassa
4,kevalassa
4,dukkhakkhandhassa
2,samudayo
13,hoti.
2,‘samudayo
2,samudayo’ti
11,pubbe
4,ananussutesu
5,dhammesu
6,cakkhuṃ
39,udapādi
5,ñāṇaṃ
12,vijjā
8,āloko
2,udapādi.‘‘tassa
10,asati
11,kissa
5,nirodhā
2,jarāmaraṇanirodho’ti
2,jātinirodhā
1,jarāmaraṇanirodho’ti.
1,nāmarūpanirodho’ti
2,viññāṇanirodhā
1,nāmarūpanirodho’’’ti.‘‘tassa
1,viññāṇanirodho’ti
3,nāmarūpanirodhā
1,viññāṇanirodho’’’ti.‘‘tassa
2,adhigato
1,myāyaṃ
2,bodhāya
1,viññāṇanirodho
1,nāmarūpanirodho
1,saḷāyatananirodho
1,saḷāyatananirodhā
1,phassanirodho…pe…
2,nirodho
2,‘nirodho
2,nirodho’ti
1,udapādi.‘‘seyyathāpi
21,puriso
16,araññe
2,pavane
2,passeyya
7,purāṇaṃ
3,purāṇañjasaṃ
7,pubbakehi
4,manussehi
1,anuyātaṃ.
1,tamanugaccheyya.
5,tamanugacchanto
5,nagaraṃ
2,rājadhāniṃ
2,ajjhāvuṭṭhaṃ
1,[ajjhāvutthaṃ
2,ārāmasampannaṃ
2,vanasampannaṃ
2,pokkharaṇīsampannaṃ
2,uddhāpavantaṃ
1,[uddāpavantaṃ
2,ramaṇīyaṃ.
6,rañño
1,rājamahāmattassa
1,āroceyya
1,‘yagghe
8,bhante
1,jāneyyāsi
4,addasaṃ
1,anuyātaṃ
1,tamanugacchiṃ.
1,māpehī’ti.
1,rājamahāmatto
1,māpeyya.
1,tadassa
17,aparena
18,samayena
2,iddhañceva
2,phītañca
2,bāhujaññaṃ
1,ākiṇṇamanussaṃ
1,vuddhivepullappattaṃ.
15,evameva
12,khvāhaṃ
3,sammāsambuddhehi
1,anuyātaṃ.‘‘katamo
2,purāṇamaggo
2,purāṇañjaso
2,anuyāto
17,ayameva
2,ariyo
2,aṭṭhaṅgiko
4,seyyathidaṃ
1,sammādiṭṭhi…pe…
1,sammāsamādhi.
3,tamanugacchiṃ
18,abbhaññāsiṃ
1,jarāmaraṇasamudayaṃ
1,jarāmaraṇanirodhaṃ
1,jarāmaraṇanirodhagāminiṃ
2,paṭipadaṃ
6,abbhaññāsiṃ.
1,abbhaññāsiṃ…pe…
1,bhavaṃ
7,abbhaññāsiṃ…
1,taṇhaṃ
16,vedanaṃ
1,phassaṃ
2,saṅkhāre
1,saṅkhārasamudayaṃ
1,saṅkhāranirodhaṃ
1,saṅkhāranirodhagāminiṃ
1,tadabhiññā
1,ācikkhiṃ
3,bhikkhūnaṃ
1,bhikkhunīnaṃ
1,upāsakānaṃ
1,upāsikānaṃ.
1,tayidaṃ
1,vitthārikaṃ
1,puthubhūtaṃ
10,yāva
2,devamanussehi
1,suppakāsita’’nti.
2,pañcamaṃ..
9,‘‘pubbeva
21,‘ko
5,pathavīdhātuyā
18,assādo
50,ko
26,ādīnavo
1,āpodhātuyā
1,tejodhātuyā
5,vāyodhātuyā
1,nissaraṇa’’’nti‘‘tassa
6,‘yaṃ
1,pathavīdhātuṃ
15,paṭicca
18,uppajjati
17,sukhaṃ
12,somanassaṃ
3,[yā
1,pathavīdhātu
7,aniccā
23,dukkhā
7,vipariṇāmadhammā
13,chandarāgavinayo
12,chandarāgappahānaṃ
7,nissaraṇaṃ.
1,āpodhātuṃ
2,paṭicca…pe…
1,tejodhātuṃ
1,vāyodhātuṃ
1,vāyodhātu
2,nissaraṇaṃ’’’.‘‘yāvakīvañcāhaṃ
2,imāsaṃ
2,catunnaṃ
2,dhātūnaṃ
10,assādañca
10,assādato
10,ādīnavañca
10,ādīnavato
10,nissaraṇañca
10,nissaraṇato
19,yathābhūtaṃ
18,neva
7,tāvāhaṃ
12,sadevake
21,loke
14,samārake
14,sabrahmake
14,sassamaṇabrāhmaṇiyā
14,pajāya
14,sadevamanussāya
18,anuttaraṃ
14,sammāsambodhiṃ
4,abhisambuddhoti
4,[abhisambuddho
1,paccaññāsiṃ.‘‘yato
7,athāhaṃ
11,paccaññāsiṃ.
8,ñāṇañca
8,dassanaṃ
6,‘akuppā
5,vimutti
4,[cetovimutti
8,ayamantimā
11,natthi
10,dāni
6,punabbhavo’’’ti.
1,dutiyaṃ.[assado].
3,sāvatthinidānaṃ.
1,[pubbe
1,[bodhisattassa
4,rūpassa
8,vedanāya
1,saññāya
4,saṅkhārānaṃ
4,viññāṇassa
6,nissaraṇa’nti
2,rūpaṃ
9,assādo.
3,aniccaṃ
13,dukkhaṃ
3,vipariṇāmadhammaṃ
10,ādīnavo.
1,rūpasmiṃ
1,saññaṃ
1,uppajjati…pe…
1,[ye
6,saṅkhārā
1,saṅkhāresu
1,viññāṇasmiṃ
7,imesaṃ
2,pañcannaṃ
2,upādānakkhandhānaṃ
4,nābbhaññāsiṃ
2,paccaññāsiṃ
9,yato
4,cakkhussa
1,sotassa…pe…
1,ghānassa…
1,jivhāya…
1,kāyassa…
4,manassa
1,cakkhusmiṃ
1,sotaṃ…pe…
1,ghānaṃ…pe…
1,jivhaṃ
8,jivhāya
6,jivhā
1,kāyaṃ…pe…
1,manaṃ
1,[yo
11,mano
2,anicco
2,dukkho
2,vipariṇāmadhammo
1,manasmiṃ
2,nissaraṇa’’’nti.‘‘yāvakīvañcāhaṃ
4,channaṃ
2,ajjhattikānaṃ
4,āyatanānaṃ
9,‘anuttaraṃ
10,abhisambuddho’ti
1,[sabbatthāpi
1,itisaddena
1,saha
2,dissati]
1,evamuparipi]
1,paṭhamaṃ..
1,dutiyapubbesambodhasuttaṃ.
11,rūpānaṃ
1,saddānaṃ…pe…
1,gandhānaṃ…
1,rasānaṃ…
1,phoṭṭhabbānaṃ…
7,dhammānaṃ
1,rūpe
1,rūpā
3,rūpesu
1,sadde…
1,gandhe…
1,rase…
1,phoṭṭhabbe…
5,dhamme
3,dhammā
2,bāhirānaṃ
1,dutiyaṃ..
1,‘katamā
2,katamo
1,vedanāsamudayo
2,katamā
2,vedanāsamudayagāminī
2,paṭipadā
1,vedanānirodho
1,vedanānirodhagāminī
1,‘tisso
8,imā
8,sukhā
1,adukkhamasukhā
2,vedanā.
1,vuccanti
1,phassasamudayā
1,vedanāsamudayo.
1,paṭipadā…pe…
1,chandarāgappahānaṃ.
1,nissaraṇa’’’nti.
1,catutthaṃ..
2,lokaṃ
2,[loke
1,[lokanissaraṇaṃ
1,‘‘loke
1,nissaraṇa’’nti
1,padena
1,saṃsanditabbaṃ].
1,yāvakīvañcāhaṃ
2,lokassa
2,[kho
1,khohaṃ
1,paṭhamaṃ.[the
1,dreams
1,prior
1,to
1,awakening].
1,‘‘tathāgatassa
16,arahato
15,sammāsambuddhassa
28,pubbeva
12,pañca
2,mahāsupinā
1,pāturahesuṃ.
13,tathāgatassa
2,mahāpathavī
2,mahāsayanaṃ
37,ahosi
2,himavā
2,pabbatarājā
2,bibbohanaṃ
1,[bibbohanaṃ
1,bimba
1,ohanaṃ
2,padavibhāgo]
2,puratthime
6,samudde
2,vāmo
4,hattho
4,ohito
5,pacchime
2,dakkhiṇo
2,dakkhiṇe
3,ubho
2,pādā
2,ohitā
1,ahesuṃ.
2,paṭhamo
10,mahāsupino
4,pāturahosi.‘‘puna
4,caparaṃ
2,tiriyā
2,tiṇajāti
2,nābhiyā
2,uggantvā
2,nabhaṃ
6,āhacca
2,ṭhitā
5,ahosi.
2,dutiyo
2,setā
2,kimī
2,kaṇhasīsā
2,pādehi
2,ussakkitvā
1,katthaci
2,jāṇumaṇḍalā
1,paṭicchādesuṃ.
2,tatiyo
2,sakuṇā
2,nānāvaṇṇā
2,catūhi
2,disāhi
2,pādamūle
2,nipatitvā
2,sabbasetā
1,sampajjiṃsu.
2,catuttho
4,tathāgato
3,arahaṃ
2,sammāsambuddho
7,anabhisambuddho
7,bodhisattova
3,mahato
2,mīḷhapabbatassa
2,uparūpari
2,caṅkamati
2,alippamāno
1,mīḷhena.
2,pañcamo
5,pāturahosi.‘‘yampi
2,tathāgatena
2,arahatā
2,sammāsambuddhena
1,anuttarā
1,sammāsambodhi
1,abhisambuddhā.
1,tassā
5,abhisambodhāya
1,abhisambujjhitvā
1,suppakāsito.
1,paṭicchādesuṃ
1,bahū
1,gihī
1,odātavasanā
1,tathāgataṃ
1,pāṇupetā
1,[pāṇupetaṃ
1,saraṇaṃ
1,gatā.
1,sampajjiṃsu
1,cattārome
1,vaṇṇā
1,khattiyā
21,brāhmaṇā
1,vessā
1,suddā
1,tathāgatappavedite
4,dhammavinaye
4,agārasmā
4,anagāriyaṃ
1,pabbajitvā
1,vimuttiṃ
1,sacchikaronti.
1,mīḷhena
1,lābhī
1,cīvarapiṇḍapātasenāsanagilānappaccayabhesajjaparikkhārānaṃ
1,[tattha
1,agathito
1,[agadhito
1,amucchito
1,anajjhosanno
1,[anajjhāpanno
1,anajjhopanno
1,ādīnavadassāvī
1,nissaraṇapañño
1,paribhuñjati.
1,pāturahosi.‘‘tathāgatassa
2,ime
1,pāturahesu’’nti.
1,chaṭṭhaṃ.[jhanic
1,stepladder]‘‘evametaṃ
95,ānanda
1,evametaṃ
1,mayhampi
1,‘sādhu
2,sādhu
1,paviveko’ti.
36,pakkhandati
27,nappasīdati
36,santiṭṭhati
36,vimuccati
47,etaṃ
45,santanti
18,passato.
18,hetu
15,paccayo
9,passato’
1,‘kāmesu
9,adiṭṭho
9,abahulīkato
9,ānisaṃso
9,anadhigato
9,anāsevito.
11,tasmā
18,passato’.
13,‘sace
7,kāmesu
25,ādīnavaṃ
13,bahulaṃ
9,kareyyaṃ
1,[bahulīkareyyaṃ
19,ānisaṃsaṃ
18,adhigamma
9,tamāseveyyaṃ
9,ṭhānaṃ
9,panetaṃ
9,vijjati
9,pakkhandeyya
9,pasīdeyya
9,santiṭṭheyya
9,vimucceyya
10,bahulamakāsiṃ
9,tamāseviṃ.
9,pasīdati
5,vivicceva
11,kāmehi
